source_type,tech_keywords,event_date,label_gpt
stackoverflow_question,"java, multithreading, concurrency, java-8, fork-join",2019,devops_cloud
stackoverflow_question,"c, data-structures, bitset, bitarray",2019,data_ai
stackoverflow_question,javascript,2019,web frontend
stackoverflow_question,"java, java-8",2019,web frontend
stackoverflow_question,"java, concurrency, concurrenthashmap",2019,web backend
stackoverflow_question,"python, pandas",2019,data_ai
stackoverflow_question,c++,2019,embedded
stackoverflow_question,"java, java-8",2019,web backend
stackoverflow_question,"java, multithreading, concurrency",2019,web backend
stackoverflow_question,"c#, sendkeys",2019,enterprise
stackoverflow_question,"python, pandas",2019,data_ai
stackoverflow_question,"php, woocommerce, hook-woocommerce",2019,web frontend
stackoverflow_question,"php, wordpress, woocommerce, hook-woocommerce, price",2019,web frontend
stackoverflow_question,"python, multithreading, serialization, ros, mutable",2019,embedded
stackoverflow_question,"rust, extern, ffi",2019,embedded
stackoverflow_question,"python, operators",2019,embedded
stackoverflow_question,"python, pandas, dataframe",2019,embedded
stackoverflow_question,"python, math, sympy, equation",2019,embedded
stackoverflow_question,"python, pandas",2019,embedded
stackoverflow_question,"c#, asp.net-mvc, asp.net-mvc-5",2019,embedded
stackoverflow_question,"python, scikit-learn, countvectorizer",2019,data_ai
stackoverflow_question,"java, timezone, spring-scheduled",2019,web backend
stackoverflow_question,"python, python-3.x",2019,data_ai
stackoverflow_question,"python, pandas",2019,data_ai
stackoverflow_question,"javascript, selenium-webdriver, protractor, e2e-testing, selenium-iedriver",2019,testing_qa
stackoverflow_question,"scala, monads, scalaz",2019,security
stackoverflow_question,"ruby-on-rails, ruby, rspec",2019,web backend
stackoverflow_question,"scala, future, executorservice",2019,web backend
stackoverflow_question,"python, dictionary, data-structures, range",2019,developer tools
stackoverflow_question,"c#, unity3d, game-physics, rigid-bodies",2019,game
stackoverflow_question,"javascript, jquery, handlebars.js",2019,web frontend
stackoverflow_question,"java, javafx",2019,web frontend
stackoverflow_question,"python, overwrite",2019,web backend
stackoverflow_question,"java, jar, sikuli, sikuli-x",2019,developer tools
stackoverflow_question,"python, python-3.x, algorithm, sorting, mergesort",2019,data_ai
stackoverflow_question,"javascript, arrays, object, nest-nested-object",2019,web frontend
stackoverflow_question,"python, image-processing, roi",2019,web frontend
stackoverflow_question,"java, dependency-injection, annotations, guice, dagger-2",2019,web frontend
stackoverflow_question,"javascript, numbers",2019,web frontend
stackoverflow_question,"swift, macos, dictionary, cocoa, generator",2019,game
stackoverflow_question,"python, find",2019,web frontend
stackoverflow_question,"python, string, pandas, dataframe",2019,data_ai
stackoverflow_question,"python-3.x, python-3.6, type-hinting",2019,web backend
stackoverflow_question,"python, montecarlo",2019,data_ai
stackoverflow_question,"javascript, e2e-testing, detox",2019,mobile
stackoverflow_question,c++,2019,web backend
stackoverflow_question,"c++, c, gdb, floor",2019,embedded
stackoverflow_question,"java, arraylist",2019,web frontend
stackoverflow_question,"php, lambda, return, anonymous-function",2019,data_ai
stackoverflow_question,javascript,2019,web frontend
stackoverflow_question,"javascript, arrays, sorting",2019,web frontend
stackoverflow_question,"javascript, asp.net-mvc",2019,web frontend
stackoverflow_question,"python, pandas",2019,data_ai
stackoverflow_question,"python, python-2.7, asynchronous",2019,data_ai
stackoverflow_question,"python, string",2019,web frontend
stackoverflow_question,"c, generics, c-strings",2019,embedded
stackoverflow_question,"python, pandas, list, dataframe",2019,data_ai
stackoverflow_question,"javascript, arrays",2019,web frontend
stackoverflow_question,"python, function, class, object",2019,data_ai
stackoverflow_question,"python, pandas, aggregate, apply, group-concat",2019,data_ai
stackoverflow_question,"python-3.x, csv, lambda",2019,data_ai
stackoverflow_question,"python, numpy, matrix, vectorization, combinatorics",2019,data_ai
stackoverflow_question,c,2019,data_ai
stackoverflow_question,"c#, ssl, smtp",2019,web backend
stackoverflow_question,"javascript, jquery, datepicker, datetimepicker, onselect",2019,web frontend
stackoverflow_question,"scala, apache-spark, apache-spark-sql",2019,data_ai
stackoverflow_question,"c, pointers, increment",2019,embedded
stackoverflow_question,"javascript, jquery",2019,web frontend
stackoverflow_question,"python, python-2.7, list, backtracking",2019,data_ai
stackoverflow_question,"python, pandas, matplotlib, line",2019,data_ai
stackoverflow_question,"c++, pointers, memory-address, pointer-to-pointer",2019,embedded
stackoverflow_question,"python, list, adjacency-matrix",2019,data_ai
stackoverflow_question,"java, active-directory, ldap, adlds",2019,enterprise
stackoverflow_question,python,2019,data_ai
stackoverflow_question,"php, sql, version-control, migration, phinx",2019,developer tools
stackoverflow_question,"c++, c++11, copy-constructor, unique-ptr, pimpl-idiom",2019,embedded
stackoverflow_question,"javascript, image, dom, svg, clip-path",2019,web frontend
stackoverflow_question,"c#, asp.net-mvc, razor",2019,web frontend
stackoverflow_question,"c++, bit-shift",2019,embedded
stackoverflow_question,javascript,2019,web frontend
stackoverflow_question,"python, matplotlib",2019,data_ai
stackoverflow_question,"python, python-3.x, csv, parsing, floating-point",2019,data_ai
stackoverflow_question,"python, namedtuple, pep, python-3.7, python-dataclasses",2019,data_ai
stackoverflow_question,"c#, asynchronous, async-await, parameter-passing",2019,web backend
stackoverflow_question,python,2019,developer tools
stackoverflow_question,"python, python-3.x, dictionary, filter, iterator",2019,data_ai
stackoverflow_question,"lua, lua-patterns",2019,enterprise
stackoverflow_question,"python, python-3.x, sqlalchemy",2019,web backend
stackoverflow_question,"java, datetime, datetime-format, java-time",2019,web backend
stackoverflow_question,"java, java-8, java-stream",2019,data_ai
stackoverflow_question,"python, list, pandas, indexing, calculation",2019,data_ai
stackoverflow_question,"c#, cuda, aleagpu",2019,data_ai
stackoverflow_question,"python, audio, sox",2019,data_ai
stackoverflow_question,"python, for-loop, local-variables, python-3.7",2019,web backend
stackoverflow_question,"c, search",2019,data_ai
stackoverflow_question,"javascript, appcelerator, jtextarea, appcelerator-alloy",2019,mobile
stackoverflow_question,"python, python-3.x, plotly",2019,data_ai
stackoverflow_question,"go, filesystems, ntfs, alternate-data-stream",2019,web backend
stackoverflow_question,"c++, lambda, language-lawyer",2019,embedded
